x,y,site_id,date,water_year,water_day,swe,year,peak_swe,sm50_swe,peak_date,peak_day,peak_met,sm50_day,sm50_date,sm50_met,apr1_swe,ptile_swe,wy_n,elev_ft,latitude,longitude,site_name,sntl_id,d_peak,d_sm50,d_apr1,d_swe,apr1_x,apr1_y,peak_x,peak_y,sm50_x,sm50_y
252.96,283.73,589,2021-03-22,2021,173,12.4,2021,12.6,6.3,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,12.4,0.16666666666666666,30,9600,37.89,-108.2,Lone Cone,SNTL:589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295.84,249.54,602,2021-03-22,2021,173,14.4,2021,14.4,7.2,2021-03-22,173,TBD,173,2021-03-22,TBD,14.4,NA,18,11400,39.67,-105.9,Loveland Basin,SNTL:602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284.14,239.25,607,2021-03-22,2021,173,9.7,2021,9.7,4.85,2021-03-22,173,TBD,173,2021-03-22,TBD,9.7,0.27586206896551724,29,8880,40.08,-106.67,Lynx Pass,SNTL:607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271.52,258.7,618,2021-03-22,2021,173,12.6,2021,12.6,6.3,2021-03-22,173,TBD,173,2021-03-22,TBD,12.6,0.13333333333333333,30,9500,39.13,-107.29,Mc Clure Pass,SNTL:618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258.56,258.64,622,2021-03-22,2021,173,12.1,2021,12.1,6.05,2021-03-22,173,TBD,173,2021-03-22,TBD,12.1,0.16666666666666666,24,10000,39.06,-108.06,Mesa Lakes,SNTL:622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.01,292.02,624,2021-03-22,2021,173,16.7,2021,16.7,8.35,2021-03-22,173,TBD,173,2021-03-22,TBD,16.7,0.4666666666666667,30,11250,37.62,-107.03,Middle Creek,SNTL:624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260.78,285.6,629,2021-03-22,2021,173,13.3,2021,13.3,6.65,2021-03-22,173,TBD,173,2021-03-22,TBD,13.3,0.4666666666666667,30,10040,37.85,-107.73,Mineral Creek,SNTL:629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261.18,287.85,632,2021-03-22,2021,173,14,2021,14,7,2021-03-22,173,TBD,173,2021-03-22,TBD,14,0.20833333333333334,24,10500,37.75,-107.69,Molas Lake,SNTL:632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283.23,256.32,658,2021-03-22,2021,173,8.5,2021,8.6,4.3,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,8.5,0.64,25,8700,39.3,-106.61,Nast Lake,SNTL:658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302.59,242.1,663,2021-03-22,2021,173,11.6,2021,11.6,5.8,2021-03-22,173,TBD,173,2021-03-22,TBD,11.6,0.5666666666666667,30,9910,40.04,-105.54,Niwot,SNTL:663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273.89,260.08,669,2021-03-22,2021,173,14.7,2021,14.7,7.35,2021-03-22,173,TBD,173,2021-03-22,TBD,14.7,0.4,25,9200,39.08,-107.14,North Lost Trail,SNTL:669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265.78,258.89,675,2021-03-22,2021,173,8.8,2021,9.1,4.55,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,8.8,0.2857142857142857,21,9840,39.09,-107.63,Overland Res.,SNTL:675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.39,266.79,680,2021-03-22,2021,173,8.2,2021,8.2,4.1,2021-03-22,173,TBD,173,2021-03-22,TBD,8.2,0.3,30,9600,38.82,-106.59,Park Cone,SNTL:680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261.68,259.26,682,2021-03-22,2021,173,18.5,2021,18.5,9.25,2021-03-22,173,TBD,173,2021-03-22,TBD,18.5,0.13333333333333333,30,9960,39.05,-107.87,Park Reservoir,SNTL:682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298.32,233.75,688,2021-03-22,2021,173,8.5,2021,8.6,4.3,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,8.5,0.36666666666666664,30,9030,40.4,-105.85,Phantom Valley,SNTL:688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285.78,274.42,701,2021-03-22,2021,173,12.6,2021,12.6,6.3,2021-03-22,173,TBD,173,2021-03-22,TBD,12.6,0.3,30,10760,38.49,-106.34,Porphyry Creek,SNTL:701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283.71,232.82,709,2021-03-22,2021,173,15.5,2021,15.5,7.75,2021-03-22,173,TBD,173,2021-03-22,TBD,15.5,0.041666666666666664,24,9400,40.37,-106.74,Rabbit Ears,SNTL:709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261.22,284.77,713,2021-03-22,2021,173,19.4,2021,19.4,9.7,2021-03-22,173,TBD,173,2021-03-22,TBD,19.4,0.3333333333333333,30,11200,37.89,-107.71,Red Mountain Pass,SNTL:713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.06,237.42,717,2021-03-22,2021,173,21.6,2021,21.6,10.8,2021-03-22,173,TBD,173,2021-03-22,TBD,21.6,0.5,24,10340,40.11,-107.29,Ripple Creek,SNTL:717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296.16,222.98,718,2021-03-22,2021,173,14.8,2021,14.8,7.4,2021-03-22,173,TBD,173,2021-03-22,TBD,14.8,0.5666666666666667,30,9700,40.88,-106.05,Roach,SNTL:718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275.23,261.56,737,2021-03-22,2021,173,24,2021,24,12,2021-03-22,173,TBD,173,2021-03-22,TBD,24,0.04,25,10700,39.02,-107.05,Schofield Pass,SNTL:737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255.5,289.34,739,2021-03-22,2021,173,8,2021,8.3,4.15,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,8,0.20833333333333334,24,9100,37.65,-108.01,Scotch Creek,SNTL:739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270.09,283.64,762,2021-03-22,2021,173,12.1,2021,12.1,6.05,2021-03-22,173,TBD,173,2021-03-22,TBD,12.1,0.5,30,11560,37.99,-107.2,Slumgullion,SNTL:762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298.05,287.15,773,2021-03-22,2021,173,19.6,2021,19.6,9.8,2021-03-22,173,TBD,173,2021-03-22,TBD,19.6,NA,19,10800,37.97,-105.54,South Colony,SNTL:773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259.53,288.75,780,2021-03-22,2021,173,18.7,2021,18.7,9.35,2021-03-22,173,TBD,173,2021-03-22,TBD,18.7,0.20833333333333334,24,10660,37.7,-107.78,Spud Mountain,SNTL:780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296.79,237.33,793,2021-03-22,2021,173,5.5,2021,5.7,2.85,2021-03-20,171,2021-03-20,173,2021-03-22,TBD,5.5,0.12,25,8720,40.23,-105.92,Stillwater Creek,SNTL:793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261.48,293.84,797,2021-03-22,2021,173,13.1,2021,13.1,6.55,2021-03-22,173,TBD,173,2021-03-22,TBD,13.1,0.3333333333333333,24,11200,37.48,-107.63,Stump Lakes,SNTL:797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291.67,248,802,2021-03-22,2021,173,8.5,2021,8.5,4.25,2021-03-22,173,TBD,173,2021-03-22,TBD,8.5,0.20689655172413793,29,9400,39.72,-106.16,Summit Ranch,SNTL:802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285.11,229.24,825,2021-03-22,2021,173,33.3,2021,33.3,16.65,2021-03-22,173,TBD,173,2021-03-22,TBD,33.3,0.2,30,10500,40.54,-106.68,Tower,SNTL:825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.6,239.91,827,2021-03-22,2021,173,7.4,2021,7.4,3.7,2021-03-22,173,TBD,173,2021-03-22,TBD,7.4,0,25,9700,40,-107.24,Trapper Lake,SNTL:827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301.98,301.16,829,2021-03-22,2021,173,12.7,2021,12.8,6.4,2021-03-20,171,2021-03-20,173,2021-03-22,TBD,12.7,0.8571428571428571,21,10860,37.35,-105.23,Trinchera,SNTL:829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301.91,242.25,838,2021-03-22,2021,173,13.5,2021,13.5,6.75,2021-03-22,173,TBD,173,2021-03-22,TBD,13.5,0.43333333333333335,30,10300,40.03,-105.58,University Camp,SNTL:838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268.38,289.39,839,2021-03-22,2021,173,6.4,2021,6.5,3.25,2021-03-20,171,2021-03-20,173,2021-03-22,TBD,6.4,0.5833333333333334,24,9400,37.72,-107.26,Upper Rio Grande,SNTL:839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.91,295.21,840,2021-03-22,2021,173,27.5,2021,27.5,13.75,2021-03-22,173,TBD,173,2021-03-22,TBD,27.5,0.43333333333333335,30,10200,37.49,-106.84,Upper San Juan,SNTL:840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287.8,249.78,842,2021-03-22,2021,173,13.5,2021,13.5,6.75,2021-03-22,173,TBD,173,2021-03-22,TBD,13.5,0.1,30,10300,39.62,-106.38,Vail Mountain,SNTL:842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263.54,293.87,843,2021-03-22,2021,173,12.8,2021,13,6.5,2021-03-20,171,2021-03-20,173,2021-03-22,TBD,12.8,0.375,24,10880,37.49,-107.51,Vallecito,SNTL:843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303.56,304.39,857,2021-03-22,2021,173,11.2,2021,11.7,5.85,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,11.2,0.6,30,10220,37.21,-105.12,Whiskey Ck,SNTL:857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.52,218.83,859,2021-03-22,2021,173,27.1,2021,27.1,13.55,2021-03-22,173,TBD,173,2021-03-22,TBD,27.1,0.7083333333333334,24,8950,41,-106.91,Whiskey Park,SNTL:859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294.28,234.43,869,2021-03-22,2021,173,10.9,2021,10.9,5.45,2021-03-22,173,TBD,173,2021-03-22,TBD,10.9,0.5,30,9540,40.35,-106.09,Willow Creek Pass,SNTL:869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300.34,233.3,870,2021-03-22,2021,173,16.7,2021,16.7,8.35,2021-03-22,173,TBD,173,2021-03-22,TBD,16.7,0.7,30,10700,40.43,-105.73,Willow Park,SNTL:870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275.57,295.51,874,2021-03-22,2021,173,29.8,2021,29.8,14.9,2021-03-22,173,TBD,173,2021-03-22,TBD,29.8,0.5416666666666666,24,11000,37.48,-106.8,Wolf Creek Summit,SNTL:874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254.75,293.88,904,2021-03-22,2021,173,14.2,2021,14.2,7.1,2021-03-22,173,TBD,173,2021-03-22,TBD,14.2,NA,16,10785,37.44,-108.02,Columbus Basin,SNTL:904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252.18,293.77,905,2021-03-22,2021,173,10,2021,10,5,2021-03-22,173,TBD,173,2021-03-22,TBD,10,NA,16,10000,37.43,-108.17,Mancos,SNTL:905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285.66,236.12,913,2021-03-22,2021,173,11.4,2021,11.4,5.7,2021-03-22,173,TBD,173,2021-03-22,TBD,11.4,NA,15,9240,40.23,-106.6,Buffalo Park,SNTL:913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299.48,289.93,914,2021-03-22,2021,173,6.7,2021,6.9,3.45,2021-03-20,171,2021-03-20,173,2021-03-22,TBD,6.7,NA,15,9649,37.85,-105.44,Medano Pass,SNTL:914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297.26,251.89,935,2021-03-22,2021,173,9.6,2021,9.6,4.8,2021-03-22,173,TBD,173,2021-03-22,TBD,9.6,NA,12,10960,39.57,-105.8,Jackwhacker Gulch,SNTL:935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300.93,250.29,936,2021-03-22,2021,173,7,2021,7,3.5,2021-03-22,173,TBD,173,2021-03-22,TBD,7,NA,12,10600,39.66,-105.59,Echo Lake,SNTL:936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295.15,254.53,937,2021-03-22,2021,173,9.3,2021,9.3,4.65,2021-03-22,173,TBD,173,2021-03-22,TBD,9.3,NA,12,10600,39.44,-105.91,Michigan Creek,SNTL:937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291.52,257.22,938,2021-03-22,2021,173,7.1,2021,7.1,3.55,2021-03-22,173,TBD,173,2021-03-22,TBD,7.1,NA,11,11150,39.3,-106.11,Buckskin Joe,SNTL:938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291.39,263.15,939,2021-03-22,2021,173,6.9,2021,6.9,3.45,2021-03-22,173,TBD,173,2021-03-22,TBD,6.9,NA,12,10360,39.03,-106.08,Rough And Tumble,SNTL:939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284.66,223.03,940,2021-03-22,2021,173,18.8,2021,19.1,9.55,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,18.8,NA,12,9320,40.82,-106.75,Lost Dog,SNTL:940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295.88,247.57,970,2021-03-22,2021,173,12.9,2021,12.9,6.45,2021-03-22,173,TBD,173,2021-03-22,TBD,12.9,NA,11,10400,39.76,-105.91,Jones Pass,SNTL:970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.51,191.32,1013,2021-03-22,2021,173,11.2,2021,11.2,5.6,2021-03-22,173,TBD,173,2021-03-22,TBD,11.2,NA,9,7406,41.79,-111.55,Temple Fork,SNTL:1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204.16,223.71,1039,2021-03-22,2021,173,13.5,2021,13.5,6.75,2021-03-22,173,TBD,173,2021-03-22,TBD,13.5,NA,8,7774,40.28,-111.61,Cascade Mountain,SNTL:1039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203.33,207.84,1054,2021-03-22,2021,173,14.1,2021,14.1,7.05,2021-03-22,173,TBD,173,2021-03-22,TBD,14.1,NA,7,6779,40.99,-111.82,Farmington Lower,SNTL:1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.94,200.74,1056,2021-03-22,2021,173,12.4,2021,12.9,6.45,2021-03-17,168,2021-03-17,173,2021-03-22,TBD,12.4,NA,6,8215,41.36,-111.49,Lightning Ridge,SNTL:1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155.02,276.7,1065,2021-03-22,2021,173,4.1,2021,5.3,2.65,2021-03-18,169,2021-03-18,173,2021-03-22,TBD,4.1,NA,6,6763,37.5,-113.94,Gutz Peak,SNTL:1065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.68,280.37,1066,2021-03-22,2021,173,8.1,2021,8.2,4.1,2021-03-18,169,2021-03-18,173,2021-03-22,TBD,8.1,NA,6,8322,37.4,-113.46,Gardner Peak,SNTL:1066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221.34,239.73,1097,2021-03-22,2021,173,6.5,2021,6.5,3.25,2021-03-22,173,TBD,173,2021-03-22,TBD,6.5,NA,3,8736,39.68,-110.43,Timberline,SNTL:1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.39,189.92,1098,2021-03-22,2021,173,18.6,2021,18.6,9.3,2021-03-22,173,TBD,173,2021-03-22,TBD,18.6,NA,3,8270,41.86,-111.51,Usu Doc Daniel,SNTL:1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186.89,269.81,1099,2021-03-22,2021,173,7.4,2021,7.4,3.7,2021-03-22,173,TBD,173,2021-03-22,TBD,7.4,NA,3,9749,38.07,-112.17,Jones Corral,SNTL:1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.55,189.11,1113,2021-03-22,2021,173,6.1,2021,8.4,4.2,2021-03-06,157,2021-03-06,173,2021-03-22,TBD,6.1,NA,1,6332,41.89,-111.57,Tony Grove RS,SNTL:1113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212.24,188.73,1114,2021-03-22,2021,173,12.4,2021,12.4,6.2,2021-03-22,173,TBD,173,2021-03-22,TBD,12.4,NA,1,7705,41.92,-111.47,Garden City Summit,SNTL:1114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.36,187.31,1115,2021-03-22,2021,173,14.3,2021,14.8,7.4,2021-03-15,166,2021-03-15,173,2021-03-22,TBD,14.3,NA,1,7250,41.97,-111.6,Klondike Narrows,SNTL:1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225.52,221.13,1116,2021-03-22,2021,173,5.2,2021,5.2,2.6,2021-03-22,173,TBD,173,2021-03-22,TBD,5.2,NA,1,8464,40.55,-110.35,Lakefork #3,SNTL:1116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231.96,215.69,1117,2021-03-22,2021,173,12.4,2021,12.4,6.2,2021-03-22,173,TBD,173,2021-03-22,TBD,12.4,NA,1,10235,40.84,-110.01,Spirit Lk,SNTL:1117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.52,204.1,1118,2021-03-22,2021,173,0,2021,4.9,2.45,2021-03-03,154,2021-03-03,167,2021-03-16,2021-03-16,0,NA,NA,6082,41.22,-111.36,Lost Creek Resv,SNTL:1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218.88,210.59,1135,2021-03-22,2021,173,6.3,2021,6.3,3.15,2021-03-22,173,TBD,173,2021-03-22,TBD,6.3,NA,1,8000,40.98,-110.85,Burts Miller Ranch,SNTL:1135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.83,203.32,1145,2021-03-22,2021,173,8.8,2021,8.8,4.4,2021-03-22,173,TBD,173,2021-03-22,TBD,8.8,NA,NA,7220,41.25,-111.41,Kilfoil Creek,SNTL:1145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189.01,241.77,1146,2021-03-22,2021,173,7.9,2021,7.9,3.95,2021-03-22,173,TBD,173,2021-03-22,TBD,7.9,NA,NA,7850,39.35,-112.33,Oak Creek,SNTL:1146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.46,276.38,1148,2021-03-22,2021,173,3.6,2021,4.1,2.05,2021-03-18,169,2021-03-18,173,2021-03-22,TBD,3.6,NA,NA,8350,37.7,-112.65,Panguitch Lake RS,SNTL:1148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195.13,261.67,1149,2021-03-22,2021,173,8.6,2021,8.6,4.3,2021-03-22,173,TBD,173,2021-03-22,TBD,8.6,NA,NA,8798,38.5,-111.77,Fish Lake Utah,SNTL:1149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.53,183.36,1151,2021-03-22,2021,173,13.2,2021,13.2,6.6,2021-03-22,173,TBD,173,2021-03-22,TBD,13.2,NA,NA,8964,41.92,-113.41,George Creek,SNTL:1151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231.84,281.3,1153,2021-03-22,2021,173,11.5,2021,11.7,5.85,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,11.5,NA,NA,8924,37.87,-109.45,Buckboard Flat,SNTL:1153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173.86,276.18,1154,2021-03-22,2021,173,12.9,2021,12.9,6.45,2021-03-22,173,TBD,173,2021-03-22,TBD,12.9,NA,NA,10039,37.68,-112.86,Brian Head,SNTL:1154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191.15,261,1156,2021-03-22,2021,173,6.2,2021,6.2,3.1,2021-03-22,173,TBD,173,2021-03-22,TBD,6.2,NA,NA,9228,38.5,-112.01,Box Springs,SNTL:1156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223.16,211.7,1162,2021-03-22,2021,173,7.1,2021,7.1,3.55,2021-03-22,173,TBD,173,2021-03-22,TBD,7.1,NA,NA,8869,40.96,-110.58,Blacks Fork Jct,SNTL:1162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223.54,213.53,1163,2021-03-22,2021,173,10,2021,10,5,2021-03-22,173,TBD,173,2021-03-22,TBD,10,NA,NA,9360,40.88,-110.54,EF Blacks Fork GS,SNTL:1163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214.1,220.9,1164,2021-03-22,2021,173,17.1,2021,17.1,8.55,2021-03-22,173,TBD,173,2021-03-22,TBD,17.1,NA,NA,9796,40.48,-111.04,Wolf Creek Peak,SNTL:1164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197.51,255.64,1184,2021-03-22,2021,173,8.2,2021,8.2,4.1,2021-03-22,173,TBD,173,2021-03-22,TBD,8.2,NA,NA,8396,38.79,-111.69,Gooseberry RS Up,SNTL:1184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221.47,214.09,1192,2021-03-22,2021,173,12.6,2021,12.6,6.3,2021-03-22,173,TBD,173,2021-03-22,TBD,12.6,NA,NA,9632,40.84,-110.66,Buck Pasture,SNTL:1192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175.64,274.95,1197,2021-03-22,2021,173,7.2,2021,7.2,3.6,2021-03-22,173,TBD,173,2021-03-22,TBD,7.2,NA,NA,8692,37.75,-112.77,Yankee Reservoir,SNTL:1197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194.45,218.08,1214,2021-03-22,2021,173,3.5,2021,6.8,3.4,2021-03-04,155,2021-03-04,171,2021-03-20,2021-03-20,3.5,NA,NA,6520,40.46,-112.25,Bevans Cabin,SNTL:1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236.39,268.47,1215,2021-03-22,2021,173,8.4,2021,8.9,4.45,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,8.4,NA,NA,8783,38.48,-109.29,Lasal Mountain-Lower,SNTL:1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206.72,238.75,1216,2021-03-22,2021,173,17.3,2021,17.3,8.65,2021-03-22,173,TBD,173,2021-03-22,TBD,17.3,NA,NA,9652,39.62,-111.31,Huntington Horse,SNTL:1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199.4,240.21,1217,2021-03-22,2021,173,8.3,2021,8.3,4.15,2021-03-22,173,TBD,173,2021-03-22,TBD,8.3,NA,NA,7206,39.5,-111.73,Rees Flat,SNTL:1217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202.7,244.75,1221,2021-03-22,2021,173,11.4,2021,11.4,5.7,2021-03-22,173,TBD,173,2021-03-22,TBD,11.4,NA,NA,8801,39.32,-111.49,GBRC HQ,SNTL:1221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203.29,245.29,1222,2021-03-22,2021,173,16.3,2021,16.3,8.15,2021-03-22,173,TBD,173,2021-03-22,TBD,16.3,NA,NA,9858,39.3,-111.45,GBRC Meadows,SNTL:1222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207.9,226.32,1223,2021-03-22,2021,173,7.6,2021,8.3,4.15,2021-03-06,157,2021-03-06,173,2021-03-22,TBD,7.6,NA,NA,7377,40.19,-111.36,Hobble Creek,SNTL:1223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.73,248.58,1224,2021-03-22,2021,173,18.6,2021,18.6,9.3,2021-03-22,173,TBD,173,2021-03-22,TBD,18.6,NA,NA,9524,39.14,-111.51,Mt Baldy,SNTL:1224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211.89,216.11,1225,2021-03-22,2021,173,11,2021,11,5.5,2021-03-22,173,TBD,173,2021-03-22,TBD,11,NA,NA,8532,40.68,-111.22,Redden Mine Lwr,SNTL:1225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.92,246.39,1226,2021-03-22,2021,173,10.5,2021,10.5,5.25,2021-03-22,173,TBD,173,2021-03-22,TBD,10.5,NA,NA,8787,39.24,-111.52,Thistle Flat,SNTL:1226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,243.23,1227,2021-03-22,2021,173,7.4,2021,7.4,3.7,2021-03-22,173,TBD,173,2021-03-22,TBD,7.4,NA,NA,8596,39.42,-111.25,Upper Joes Valley,SNTL:1227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204.17,249.2,1228,2021-03-22,2021,173,9.3,2021,9.3,4.65,2021-03-22,173,TBD,173,2021-03-22,TBD,9.3,NA,NA,9327,39.13,-111.36,Wrigley Creek,SNTL:1228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222.1,240.29,1236,2021-03-22,2021,173,5.4,2021,5.4,2.7,2021-03-22,173,TBD,173,2021-03-22,TBD,5.4,NA,NA,8207,39.66,-110.38,Corral,SNTL:1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.56,228.45,1247,2021-03-22,2021,173,11.2,2021,11.2,5.6,2021-03-22,173,TBD,173,2021-03-22,TBD,11.2,NA,NA,9122,39.74,-113.98,Takka Wiiya,SNTL:1247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.38,277.7,1248,2021-03-22,2021,173,7.8,2021,7.8,3.9,2021-03-22,173,TBD,173,2021-03-22,TBD,7.8,NA,NA,8050,37.6,-112.93,Suu Ranch,SNTL:1248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.71,272.57,1249,2021-03-22,2021,173,8.1,2021,8.1,4.05,2021-03-22,173,TBD,173,2021-03-22,TBD,8.1,NA,NA,10018,38.05,-111.34,Sunflower Flat,SNTL:1249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210.32,273.66,1261,2021-03-22,2021,173,5.5,2021,5.5,2.75,2021-03-22,173,TBD,173,2021-03-22,TBD,5.5,NA,NA,9410,38.07,-110.77,Lonesome Beaver,SNTL:1261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209.68,275.55,1269,2021-03-22,2021,173,4.6,2021,4.8,2.4,2021-03-20,171,2021-03-20,173,2021-03-22,TBD,4.6,NA,NA,9209,37.98,-110.79,Mt Pennell,SNTL:1269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190.48,250.9,1278,2021-03-22,2021,173,12.8,2021,12.8,6.4,2021-03-22,173,TBD,173,2021-03-22,TBD,12.8,NA,NA,9319,38.95,-112.15,Bobs Hollow,SNTL:1278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201.08,231.18,1280,2021-03-22,2021,173,13.4,2021,13.4,6.7,2021-03-22,173,TBD,173,2021-03-22,TBD,13.4,NA,NA,7835,39.92,-111.72,Santaquin Meadows,SNTL:1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.91,248.44,329,2021-03-22,2021,173,8.7,2021,9,4.5,2021-03-19,170,2021-03-19,173,2021-03-22,TBD,8.7,0.4666666666666667,30,7990,39.14,-111.56,Beaver Dams,SNTL:329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213.58,217.94,330,2021-03-22,2021,173,6.1,2021,6.1,3.05,2021-03-22,173,TBD,173,2021-03-22,TBD,6.1,0.1,30,8280,40.61,-111.1,Beaver Divide,SNTL:330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
