date,discharge,SWEin,PRECin,TOBSdegC,TMAXdegC,TMINdegC,TAVGdegC,SNDEPTHin
11/16/2008,0.051806401,0.7,2.2,-0.1,4.6,-8.1,-0.6,5
11/17/2008,0.051806401,0.7,2.2,2,5.5,-1,2.1,4
11/18/2008,0.051806401,0.7,2.2,-0.9,7.6,-0.9,3.6,4
11/19/2008,0.051806401,0.7,2.2,3.5,10.3,-1.4,5.3,4
11/20/2008,0.051806401,0.7,2.2,-7,8.3,-7,1.8,4
11/21/2008,0.051806401,0.7,2.3,0.7,0.7,-9.1,-5.6,4
11/22/2008,0.051806401,0.7,2.3,-2.4,3.5,-2.9,-0.2,4
11/23/2008,0.051806401,0.7,2.3,0.1,4.8,-2.4,1,4
11/24/2008,0.051806401,0.7,2.3,-5.2,1.6,-5.2,-2.4,4
11/25/2008,0.051806401,0.7,2.3,2.1,4.9,-5.3,1.3,3
11/26/2008,0.051806401,0.7,2.3,-0.6,3.4,-2.1,1.3,4
11/27/2008,0.051806401,0.7,2.3,-1.7,6.4,-4.9,1.1,1
11/28/2008,0.051806401,0.7,2.4,-4.3,-1.6,-6.7,-5.1,5
11/29/2008,0.051806401,0.9,2.8,-8.1,1.3,-8.2,-3.7,10
11/30/2008,0.051806401,1.2,3,-6,-4.4,-8.9,-6.5,12
12/1/2008,0.051806401,1.3,3.3,-7.4,-5.9,-8.1,-7.1,12
12/2/2008,0.051806401,1.4,3.3,-0.9,-0.6,-7.4,-3.5,11
12/3/2008,0.051806401,1.5,3.5,-4.5,5.3,-4.7,-0.1,10
12/4/2008,0.051806401,1.5,3.6,-7.4,-4.5,-7.5,-6.2,12
12/5/2008,0.051806401,1.9,4.1,-11.4,-7.4,-18.1,-12.9,15
12/6/2008,0.051806401,2,4.1,-4.1,-3.8,-11.4,-7.1,14
12/7/2008,0.051806401,2,4.1,1.3,1.3,-4.2,-1.3,13
12/8/2008,0.051806401,2,4.1,-1.2,5.3,-1.3,1.4,12
12/9/2008,0.051806401,2.2,4.4,-12.1,-1.2,-12.1,-5.6,20
12/10/2008,0.051806401,2.3,4.5,-4.4,-4.4,-18.7,-11.3,18
12/11/2008,0.051806401,2.4,4.5,-4.7,1.2,-7.1,-3.6,17
12/12/2008,0.051806401,2.4,4.5,-7.2,-2.6,-7.3,-4.8,16
12/13/2008,0.051806401,2.5,4.6,-3.2,1.7,-10.4,-4.1,16
12/14/2008,0.051806401,2.7,4.9,-8.2,-1.1,-8.2,-3.5,18
12/15/2008,0.051806401,2.9,5.2,-17.5,-8.1,-17.5,-14.3,20
12/16/2008,0.051806401,3,5.2,-10.8,-9.6,-18.1,-14.2,19
12/17/2008,0.051806401,3.2,5.4,-12.4,-8.9,-12.8,-10.7,20
12/18/2008,0.051806401,3.3,5.5,-4.7,-4,-12.6,-8.4,19
12/19/2008,0.051806401,3.4,5.7,-8.9,-0.5,-9.1,-5,20
12/20/2008,0.051806401,3.5,5.8,-16,-4.6,-16,-9,21
12/21/2008,0.051806401,3.7,6,-17.4,-15.9,-19.5,-17.7,22
12/22/2008,0.051806401,3.8,6.1,-3.7,-3.6,-17.4,-10.3,21
12/23/2008,0.051806401,4,6.4,-7.4,0.3,-7.4,-4,23
12/24/2008,0.051806401,4.1,6.6,-16.6,-7.4,-16.6,-12,24
12/25/2008,0.051806401,4.2,6.7,-5.4,-5.2,-17.4,-11.6,23
12/26/2008,0.051806401,4.2,6.7,-3.7,-0.7,-6.3,-3.9,22
12/27/2008,0.051806401,4.2,6.8,-19.4,-3,-19.6,-11,23
12/28/2008,0.051806401,4.4,6.9,-10.7,-10.3,-21.1,-16.7,23
12/29/2008,0.051806401,4.5,7,-3.7,-3.5,-10.9,-6.3,23
12/30/2008,0.051806401,4.5,7,-1.3,3.4,-4.1,-0.2,22
12/31/2008,0.051806401,4.5,7,-2.2,1.1,-2.7,-1.6,21
1/1/2009,0.051806401,4.5,7,-3.3,2.1,-3.3,-1.5,21
1/2/2009,0.051806401,4.5,7,-2.5,-1.2,-4.4,-3,21
1/3/2009,0.051806401,4.5,7,-1.8,3.4,-2.8,-0.4,21
1/4/2009,0.051806401,4.5,7.1,-15.7,-1.8,-16.3,-8.4,22
1/5/2009,0.051806401,4.5,7.1,-12.2,-7.8,-22.5,-13.7,22
1/6/2009,0.051806401,4.6,7.2,-12.3,-6.6,-13.1,-10.3,22
1/7/2009,0.051806401,4.9,7.4,-9.3,-9.2,-12.7,-10.8,-99.9
1/8/2009,0.051806401,5.8,8.5,-3.4,-3.4,-9.3,-5.4,31
1/9/2009,0.051806401,5.8,8.5,-2,-0.5,-4,-2.6,29
1/10/2009,0.051806401,5.8,8.7,-10.8,-1.6,-16.7,-8.2,30
1/11/2009,0.051806401,5.9,8.7,-9.4,-7.9,-11.9,-9.9,30
1/12/2009,0.051806401,6.1,8.9,-7.5,-6.8,-9.7,-8,31
1/13/2009,0.051806401,6.6,9.4,-7.9,-7.2,-12.1,-9.1,-99.9
1/14/2009,0.051806401,6.8,9.6,-6.8,-5.9,-7.9,-6.9,36
1/15/2009,0.051806401,6.9,9.7,-6.2,-4.8,-8,-6.5,35
1/16/2009,0.051806401,6.9,9.8,-5.3,-2.7,-6.9,-5.1,34
1/17/2009,0.051806401,6.9,9.8,-1.5,5.4,-5.7,-1.4,32
1/18/2009,0.051806401,6.9,9.8,-4.1,5.1,-6.3,-0.7,31
1/19/2009,0.051806401,6.9,9.8,-0.4,4.8,-4.3,0.1,32
1/20/2009,0.051806401,6.9,9.8,-5.8,7.6,-5.9,0.8,30
1/21/2009,0.051806401,6.9,9.8,2.9,8.7,-5.8,1.3,30
1/22/2009,0.051806401,6.9,9.8,0,6.3,-2,2.6,30
1/23/2009,0.051806401,7,9.8,-99.9,-99.9,-99.9,-99.9,-99.9
1/24/2009,0.051806401,7.4,10.5,-3.2,1.2,-3.6,-1.2,34
1/25/2009,0.051806401,8.2,11.6,-3,1.2,-3.3,-1.6,41
1/26/2009,0.051806401,8.7,12.1,-5.7,-0.9,-5.8,-3.8,46
1/27/2009,0.051806401,8.8,12.3,-10.7,-3.7,-12.9,-7.8,45
1/28/2009,0.051806401,9,12.5,-14.1,-10.8,-18.4,-14.7,44
1/29/2009,0.051806401,9.3,12.6,-14.1,-10.1,-14.4,-12,44
1/30/2009,0.051806401,9.4,12.7,-9,-9,-15.2,-12.3,43
1/31/2009,0.051806401,9.5,12.7,-3.1,0.2,-9,-4.2,41
2/1/2009,0.051806401,9.5,12.8,-6.2,1.1,-6.2,-2.8,40
2/2/2009,0.051806401,9.5,12.8,-8.9,-4,-9.9,-7.8,40
2/3/2009,0.051806401,9.5,12.8,-5.2,-3.8,-9.3,-6.8,40
2/4/2009,0.051806401,9.6,12.9,-2.9,2.3,-5.8,-2.9,39
2/5/2009,0.051806401,9.6,12.9,0.8,6.5,-7.7,0.6,38
2/6/2009,0.051806401,9.6,12.9,2.7,6.9,-0.7,2.2,38
2/7/2009,0.051806401,9.6,12.9,-3.7,2.8,-4.3,-1.3,38
2/8/2009,0.051806401,9.6,12.9,-6.1,3.6,-6.9,-2.9,38
2/9/2009,0.051806401,9.6,12.9,-5.3,5.4,-6.1,-0.9,38
2/10/2009,0.051806401,9.8,13.1,-99.9,-99.9,-99.9,-99.9,39
2/11/2009,0.051806401,9.8,13.1,-99.9,-99.9,-99.9,-99.9,39
2/12/2009,0.051806401,9.9,13.3,-10.3,-8,-11.8,-9.8,41
2/13/2009,0.051806401,10,13.5,-9.9,-2.2,-15.4,-8.5,42
2/14/2009,0.051806401,10,13.5,-13.7,-5.7,-13.7,-10,41
2/15/2009,0.051806401,10.1,13.6,-11.6,-2.9,-15.8,-9.8,42
2/16/2009,0.051806401,10.1,13.6,-4.8,-2.8,-13.4,-7.7,41
2/17/2009,0.051806401,10.1,13.6,-4.1,2.9,-5.3,-2.3,40
2/18/2009,0.051806401,10.4,13.9,-9.3,-3.7,-9.3,-6.7,43
2/19/2009,0.051806401,10.5,14.1,-11.1,-7,-11.1,-9.5,42
2/20/2009,0.051806401,10.5,14.1,-9.2,-6.8,-11.7,-9.5,42
2/21/2009,0.051806401,10.5,14.2,-10.8,-1.3,-10.8,-6.8,39
2/22/2009,0.051806401,10.6,14.2,-0.7,2.1,-10.8,-4.2,41
2/23/2009,0.051806401,10.6,14.3,-0.6,6.2,-1.8,0.4,41
2/24/2009,0.051806401,10.9,14.7,-1,4.4,-1.3,0.5,43
2/25/2009,0.051806401,10.9,14.8,-0.6,3.4,-1.7,0.1,42
2/26/2009,0.051806401,11,14.9,-2.5,8.4,-2.7,1.7,42
2/27/2009,0.051806401,11.2,15.2,-3.5,-2.5,-5.7,-4,45
2/28/2009,0.051806401,11.2,15.4,-12.7,-3.2,-13.9,-9.2,46
3/1/2009,0.051806401,11.2,15.4,-2.4,1.7,-12.8,-5.4,45
3/2/2009,0.051806401,11.2,15.4,3.3,6.5,-2.7,2.4,43
3/3/2009,0.051806401,11.2,15.4,2.4,9.4,2.1,5.4,43
3/4/2009,0.051806401,11.2,15.4,1.4,8,0.9,3.5,42
3/5/2009,0.051806401,11.2,15.4,0.7,10.3,0,3.7,41
3/6/2009,0.051806401,11.2,15.4,-2.2,2.7,-5.8,-1.7,41
3/7/2009,0.051806401,11.3,15.4,-9.1,3,-9.1,-2.5,41
3/8/2009,0.051806401,11.4,15.6,-9.3,-2.5,-10.1,-7.7,44
3/9/2009,0.051806401,11.5,15.7,-2.6,4.5,-9.5,-2.9,42
3/10/2009,0.051806401,11.5,15.7,-7.3,6.2,-7.7,-2.2,43
3/11/2009,0.051806401,11.7,16,-8.8,-7.4,-16,-11,45
3/12/2009,0.051806401,11.8,16,-3.1,3.7,-9.1,-3,44
3/13/2009,0.051806401,11.8,16.1,-13.2,3.3,-13.3,-4.2,44
3/14/2009,0.051806401,11.8,16.1,-14.3,1.5,-17.7,-8.4,43
3/15/2009,0.051806401,11.8,16.1,-3.6,5.4,-14.9,-2.5,43
3/16/2009,0.051806401,11.8,16.1,-1.2,3.6,-4.9,-1.2,42
3/17/2009,0.051806401,11.8,16.1,2.3,8,-1.9,2.1,42
3/18/2009,0.051806401,11.8,16.1,0.8,8.9,0.5,3.4,42
3/19/2009,0.051806401,11.8,16.1,-0.6,8,-1.9,1.7,42
3/20/2009,0.051806401,11.8,16.1,2.2,9.7,-6.4,2.3,41
3/21/2009,0.051806401,11.8,16.1,-2.4,11,-2.5,3,40
3/22/2009,0.051806401,11.7,16.2,4.5,11.5,-3.9,4.3,40
3/23/2009,0.051806401,11.7,16.2,-3,11.5,-3,4.6,41
3/24/2009,0.051806401,12,16.5,-9.4,-2.9,-9.4,-5.9,43
3/25/2009,0.051806401,12,16.6,-7.9,-2.3,-10.2,-7.3,43
3/26/2009,0.051806401,12.3,17,-10.4,-5.3,-11.2,-8.3,47
3/27/2009,0.051806401,13.1,18,-17.6,-9.2,-17.9,-12.9,54
3/28/2009,0.051806401,13.3,18.1,-10.7,-0.5,-17.6,-9.3,52
3/29/2009,0.051806401,13.5,18.1,-3.5,-0.9,-11,-5.5,51
3/30/2009,0.051806401,13.5,18.2,-8.4,7.9,-8.8,-0.5,50
3/31/2009,0.051806401,13.6,18.4,-14.5,-8,-14.9,-12.5,52
4/1/2009,0.051806401,13.9,18.7,-8,-7.1,-14.5,-10.2,52
4/2/2009,0.051806401,14.1,19,-11.7,-1.4,-13.5,-8.6,55
4/3/2009,0.051806401,14.2,19.1,-3.6,-2.6,-12.2,-6.7,53
4/4/2009,0.051806401,14.8,19.8,-4.8,3.7,-4.9,-2.1,57
4/5/2009,0.051806401,15.1,20.1,-14.5,-2.6,-14.5,-7.7,60
4/6/2009,0.051806401,15.3,20.3,-11.5,-3.4,-19.4,-11.1,62
4/7/2009,0.051806401,15.4,20.4,-2.8,3.8,-11.7,-3.1,59
4/8/2009,0.051806401,15.4,20.4,1.5,6.3,-3.9,1,57
4/9/2009,0.051806401,15.4,20.4,-3.7,11.8,-3.9,4.3,55
4/10/2009,0.051806401,15.4,20.5,-3.2,2.5,-5.3,-2.3,55
4/11/2009,0.051806401,15.5,20.5,-5.1,7.1,-5.1,-0.3,54
4/12/2009,0.051806401,15.7,20.8,-3,7.2,-5.8,-0.8,55
4/13/2009,0.051806401,15.8,20.9,-3.2,2.2,-5.6,-1.7,54
4/14/2009,0.051806401,15.8,21,1,7.3,-3.4,1.1,54
4/15/2009,0.051806401,15.8,21,0.7,8.1,-1.7,2.7,53
4/16/2009,0.051806401,15.8,21,0.1,8.4,-2.3,2.9,52
4/17/2009,0.051806401,16.5,21.9,-2.8,0,-2.9,-2,60
4/18/2009,0.051806401,18.6,23.9,-5.4,-2.7,-5.7,-3.9,77
4/19/2009,0.051806401,19,24.2,-8.9,2.1,-8.9,-2.5,76
4/20/2009,0.051806401,19.2,24.3,-0.3,3.4,-9.8,-1.5,74
4/21/2009,0.051806401,19.2,24.3,3.3,7.9,-1.8,3.3,70
4/22/2009,0.051806401,19.1,24.3,1,11.8,0.2,5.8,67
4/23/2009,0.051806401,18.9,24.3,5.5,13,-1.3,6.1,63
4/24/2009,0.078009937,18.8,24.3,6.4,14.5,4.8,8.5,59
4/25/2009,0.206855403,18.6,24.3,-0.5,12.9,-0.7,6.2,56
4/26/2009,0.127191543,18.8,24.6,-4.3,4.1,-4.4,0.1,53
4/27/2009,0.093182706,18.8,24.7,-5.6,3.9,-5.6,-2.2,51
4/28/2009,0.102597552,19,24.9,-1.8,4.8,-7.8,-3.3,57
4/29/2009,0.168610862,18.9,24.9,4,13,-1.5,5.6,57
4/30/2009,0.258754988,18.8,24.9,-1.6,13.1,-1.7,6.1,55
5/1/2009,0.258754988,18.7,24.9,3.1,12.5,-5.1,4.4,54
5/2/2009,0.24110143,18.7,25.1,1.3,8.3,1,3.3,51
5/3/2009,0.257697988,19.1,25.6,-0.5,6.4,-1.1,2.1,56
5/4/2009,0.217315219,19.3,25.9,0.5,5.7,-2.3,0.9,55
5/5/2009,0.275983498,19.3,26,1.5,6.2,-1.6,1.9,53
5/6/2009,0.375009986,19.3,26.2,1.6,7.8,0,2.7,52
5/7/2009,0.539473392,19,26.2,4.5,13.3,1.5,6.9,51
5/8/2009,0.614297268,18.2,26.2,1.8,14.4,1.2,7.4,50
5/9/2009,0.581123981,18.1,26.3,-3.3,8.7,-3.3,2.3,48
5/10/2009,0.589324627,18.3,26.6,-0.5,9.8,-5.2,1.7,-99.9
5/11/2009,0.723449133,18.4,26.8,0,7.5,-0.9,1.4,50
5/12/2009,0.90943354,18,26.9,4.4,13.9,-1.3,6.9,47
5/13/2009,0.979405364,17.6,26.9,6.5,13.8,2.5,8.6,46
5/14/2009,1.139437103,17.2,26.9,-2.3,8.3,-2.3,4.1,45
5/15/2009,1.237794249,16.5,26.9,4.3,13.2,-2.9,7,41
5/16/2009,1.545435949,15.8,26.9,-0.3,11.9,-0.3,4.8,40
5/17/2009,1.942720847,15.2,26.9,5.6,13.4,-0.9,5.3,39
5/18/2009,2.319890856,14.7,26.9,0.8,15.1,0.7,7.7,34
5/19/2009,2.912631219,14,26.9,3.8,18.9,0.2,9.4,33
5/20/2009,3.771856152,13.5,26.9,7.6,17.7,2.1,10.2,31
5/21/2009,3.487863539,12.5,26.9,4.8,16.7,2.6,9.4,30
5/22/2009,3.058200117,12.2,27.1,2.4,10.6,1.4,5.1,30
5/23/2009,3.006619811,11.7,27.1,0.6,13.4,0.2,5.9,29
5/24/2009,3.665607037,11.6,27.3,3.1,7.2,0.1,4.1,28
5/25/2009,3.449481081,11.3,27.5,2.8,9.4,1.2,4.9,27
5/26/2009,3.674398883,11.5,28.2,1.2,9,1.1,4.2,-99.9
5/27/2009,3.195332849,11.2,28.3,-0.5,5.6,-0.7,2,25
5/28/2009,3.174963617,10.6,28.3,-0.8,12.2,-1.6,4.2,18
5/29/2009,3.331526092,10.3,28.4,0.6,12.5,-1,5,22
5/30/2009,3.348241921,9.2,28.5,1.5,15.6,-0.4,7,21
5/31/2009,4.30367044,8.8,28.5,3.4,12.7,0.7,5.8,19
6/1/2009,5.212165565,7.6,28.8,3.5,15.2,3.4,7.4,17
6/2/2009,5.012586624,7.3,29.1,3.2,8.5,1.4,4.7,18
6/3/2009,4.27976392,7.3,29.3,0.9,3.8,0.5,1.5,18
6/4/2009,4.361337962,6.1,29.5,3.3,11.8,0.9,5,16
6/5/2009,4.375819264,5.4,29.5,3.7,14.5,2.2,7.6,14
6/6/2009,4.274991198,5.4,29.5,6.6,15.3,0.6,8.8,13
6/7/2009,4.072466152,5.4,29.5,5.3,13,5,8.1,8
6/8/2009,3.897876286,5.5,29.6,2.6,9.9,1.4,4.6,4
6/9/2009,3.736258624,5.5,29.6,5.7,12.5,1.5,5.9,5
6/10/2009,3.639299346,5.4,29.6,2.6,12.5,2.6,6.5,2
6/11/2009,3.530778327,4.9,29.7,2.5,13.9,2.4,5.6,2
6/12/2009,3.390228113,4.4,29.8,3.3,9,1.3,4.2,2
6/13/2009,3.402878773,4.1,29.8,3.4,11.4,2.7,6.1,1
6/14/2009,3.509285706,3.4,29.9,6.2,15.5,0.3,7.7,1
6/15/2009,3.556662514,3,30,1.5,14.1,1,6.7,1
6/16/2009,3.215772047,2.6,30.2,5.3,11.7,0.4,5.5,1
6/17/2009,3.142518294,1.6,30.2,2,15.3,1.8,8.4,1
6/18/2009,3.11427539,1.4,30.2,7.7,15.6,1.3,9.5,0
6/19/2009,3.030367562,1.1,30.2,4.9,15.3,2.4,8.4,1
6/20/2009,3.613093382,0.4,30.2,4.4,14.9,3.2,8.3,1
6/21/2009,3.323185024,0,30.5,6.2,12.7,4.4,7.4,1
6/22/2009,2.91651542,0,30.5,4.9,16.3,4.1,9.2,1
6/23/2009,3.142518294,0,30.7,7.2,18.8,3.7,11.3,1
6/24/2009,3.042279069,0,30.8,5.1,19.2,2.5,9.7,1
6/25/2009,2.939879008,0,31.2,7.2,21.3,4,11.6,0
6/26/2009,3.074165799,0,31.4,8.6,17.8,5.2,11.1,1
6/27/2009,2.692094458,0,31.5,7,17.5,6.9,10.5,0
6/28/2009,2.299322695,0,31.5,5.5,16.5,5.3,10.5,0
6/29/2009,2.105556794,0,31.5,5.4,19.2,3.8,11.2,0
6/30/2009,1.996217831,0,31.5,5.5,20.5,2.6,11,0
7/1/2009,1.632358372,0,31.5,4.4,21.1,2.8,11.1,1
7/2/2009,1.573196455,0,31.5,5.1,21.7,3.3,11.9,1
7/3/2009,1.407975395,0,31.7,9.5,19,4.6,10.5,0
7/4/2009,1.415871193,0,31.8,8.3,16.9,8,10.9,1
7/5/2009,1.307483677,0,31.9,2.8,16.8,2.6,8.9,1
7/6/2009,1.097634443,0,31.9,3.9,16.3,2.5,9.1,1
7/7/2009,0.899074397,0,31.9,4.4,18.6,2.9,10.6,1
7/8/2009,0.773988898,0,31.9,8.5,21.1,4.1,13.1,0
7/9/2009,0.705195059,0,31.9,12.4,20.8,4.4,14.2,0
7/10/2009,0.683620479,0,31.9,-99.9,-99.9,-99.9,-99.9,-99.9
7/11/2009,0.434156045,0,31.9,6.6,20.8,6.6,13.8,1
7/12/2009,,0,31.9,12.9,23.4,5.5,13.4,0
7/13/2009,,0,32,6.4,20.7,6.3,12.4,0
7/14/2009,,0,32,11.5,18.6,5.7,13.5,0
7/15/2009,,0,32,4,20,3.7,12.8,0
7/16/2009,,0,32,6,21,3.4,12.3,0
7/17/2009,,0,32,12.2,20.2,5.9,14.2,0
7/18/2009,,0,32,5.2,20.7,4.6,12.8,1
7/19/2009,,0,32,11.9,18.6,3.2,10.7,0
7/20/2009,0.354651444,0,32.1,10.6,21,8.9,14.2,0
7/21/2009,0.308735555,0,32.2,8,19,8,12.8,1
7/22/2009,,0,32.2,4.1,16.8,4,9.9,1
7/23/2009,,0,32.2,4.6,18.1,3.2,10.2,1
7/24/2009,,0,32.2,6.2,21.6,4.5,13.3,0
7/25/2009,,0,32.2,8.9,23.7,4.7,13.8,0
7/26/2009,0.267294705,0,32.2,8.3,20.4,5.8,11.5,1
7/27/2009,0.30525587,0,32.3,4.4,15.6,4.4,9.2,1
7/28/2009,0.371146261,0,32.4,5.3,17.3,3.6,9.1,1
7/29/2009,0.359683895,0,32.4,6.6,11.4,2.4,6.9,1
7/30/2009,1.014335333,0,32.6,3.4,13,3.4,6.9,1
7/31/2009,0.824392945,0,33.2,2.1,7.4,1.9,4.2,0
8/1/2009,0.465478826,0,33.3,3.2,15.5,2.1,7.2,1
8/2/2009,0.290421646,0,33.3,11.4,16.6,0.9,10.1,0
8/3/2009,0.231029275,0,33.3,7.5,19.9,5.7,13.2,0
8/4/2009,0.202192425,0,33.3,4.7,21.5,4.6,13.1,1
8/5/2009,0.173695946,0,33.3,11.6,21,3.9,13.3,0
8/6/2009,0.161956788,0,33.3,12,22.5,5.4,14.1,0
8/7/2009,0.156252326,0,33.3,11.6,20.9,7.4,12.4,0
8/8/2009,0.156252326,0,33.3,11.3,20.4,9.9,14,0
8/9/2009,0.163606822,0,33.4,3.2,16.9,3.2,10.1,1
8/10/2009,0.146728286,0,33.4,4.7,16.4,0.6,8.9,1
8/11/2009,0.141320869,0,33.4,3.5,18.5,0.5,9.3,1
8/12/2009,0.134528417,0,33.4,4.9,20.1,1.3,10.8,1
8/13/2009,0.135274266,0,33.4,5.9,21.1,3.4,12,0
8/14/2009,0.13827982,0,33.4,10.7,18.8,5.1,12.7,0
8/15/2009,0.13677261,0,33.4,8,14.2,7.2,10.2,0
8/16/2009,0.142854722,0,33.6,5,16.6,5,9.5,0
8/17/2009,0.142854722,0,33.6,1.3,15.8,1.3,7.9,0
8/18/2009,0.14439747,0,33.6,1.7,16.4,-0.6,6.9,0
8/19/2009,0.130099784,0,33.6,8.8,15.7,-0.2,8.6,0
8/20/2009,0.121480832,0,33.6,5.1,15.8,3.8,9.9,0
8/21/2009,0.115910747,0,33.6,3.4,18,2.7,9.6,0
8/22/2009,0.103242531,0,33.6,5.8,20.7,2.2,10.7,0
8/23/2009,0.101314104,0,33.6,9.1,23.4,5,13.8,0
8/24/2009,0.105190496,0,33.6,11.8,20.6,9,14,0
8/25/2009,0.11798308,0,33.6,5.6,15.4,5.6,10.8,0
8/26/2009,0.114540141,0,33.7,4.7,14.8,4.5,8.7,0
8/27/2009,0.107818225,0,33.7,2.9,16.2,2.9,9.4,0
8/28/2009,0.107158028,0,33.7,3.8,17.7,2.5,9.2,0
8/29/2009,0.111151897,0,33.7,2.8,18.7,2.2,9.1,0
8/30/2009,0.11798308,0,33.7,4.7,16.7,1.8,8.1,0
8/31/2009,0.107158028,0,33.7,7.5,18.3,2.3,8.5,0
9/1/2009,0.096890275,0,33.7,10.3,19.6,6.8,12.8,0
9/2/2009,0.093182706,0,33.7,11.6,18.9,4.1,11.9,0
9/3/2009,0.09940519,0,33.7,4.4,19.6,4.1,11.8,0
9/4/2009,0.101314104,0,33.8,2.1,15.9,2.1,8.6,0
9/5/2009,0.119375596,0,33.8,3.2,17.9,2.1,8.7,0
9/6/2009,0.153041902,0,34,3.9,17,2,8,0
9/7/2009,0.113858121,0,34,9.2,14,3.7,9.6,0
9/8/2009,0.098143407,0,34,5.1,18.3,4.6,11,0
9/9/2009,0.096266951,0,34,5.7,19.4,5.2,11.6,0
9/10/2009,0.096890275,0,34,5,19.4,2.4,9.2,0
9/11/2009,0.101314104,0,34,4.8,17.1,2.9,9.6,0
9/12/2009,0.137525106,0,34,-0.5,12.8,-0.5,6.3,0
9/13/2009,0.142854722,0,34.2,1.1,3.6,-0.9,1.5,0
9/14/2009,0.117290111,0,34.3,7.3,16.7,0.6,7,0
9/15/2009,0.114540141,0,34.3,4.8,14.5,4.8,9.6,0
9/16/2009,0.113178287,0,34.3,4.5,13.8,2.9,8.4,0
9/17/2009,0.112500639,0,34.3,4.8,12.6,4.1,7.4,0
9/18/2009,0.11522435,0,34.3,-0.5,13.8,-0.6,5.9,0
9/19/2009,0.113858121,0,34.3,-0.7,14.3,-0.7,5.7,0
9/20/2009,0.109811886,0,34.3,8.1,16.8,-0.6,8.3,0
9/21/2009,0.18410996,0,34.5,2.9,13.8,2.1,6.8,0
9/22/2009,0.205918239,0.2,35,-4.8,3.3,-4.8,-1.4,1
9/23/2009,0.222161377,0.2,35.1,1,2.6,-5.1,-1.3,2
9/24/2009,0.228052597,0.1,35.2,-0.6,2.7,-1.3,-0.1,1
9/25/2009,0.242121347,0.1,35.3,1.8,6,-3.1,1.3,1
9/26/2009,0.203120454,0,35.3,6.2,10.3,0.1,5.6,0
9/27/2009,0.151450105,0,35.3,9.9,15.2,4.1,10.2,0
9/28/2009,0.148293304,0,35.3,-1.6,16.8,-1.6,8.1,0
9/29/2009,0.124318579,0,35.3,11,17.5,-2.1,7.6,0
9/30/2009,0.123605843,0,35.3,9.6,17.9,5.4,11.9,0
10/1/2009,0.18410996,0,0,-6.4,13.6,-6.4,4.6,0
10/2/2009,0.193037498,0,0.2,-5.3,-3.8,-7.9,-5.7,0
10/3/2009,0.188545355,0,0.2,-6.9,4.6,-6.9,-1.8,0
10/4/2009,0.176268935,0,0.2,-1.9,9.7,-6.7,1.6,0
10/5/2009,0.185877314,0,0.3,2.9,8.3,-3.1,1.3,0
10/6/2009,0.207794852,0.1,0.5,-5.9,3.7,-5.9,-1,0
10/7/2009,0.184992504,0.1,0.5,1.4,2.7,-6.6,-1.4,2
10/8/2009,0.197586489,0.1,0.6,-0.8,10.9,-0.8,4.6,1
10/9/2009,0.209680611,0.3,0.9,-3.4,-0.6,-6.1,-3.5,5
10/10/2009,0.237044869,0.4,1,-1.2,0.4,-4.7,-2.4,4
10/11/2009,0.233025248,0.4,1.1,0.9,8.1,-2,1.8,4
10/12/2009,0.199422024,0.4,1.1,0,6.7,-0.3,2.4,3
10/13/2009,0.179731213,0.4,1.1,2.9,10.2,-0.9,3.6,3
10/14/2009,0.215392819,0.4,1.1,3.5,7.6,-0.2,3.6,2
10/15/2009,0.250363989,0.6,1.5,2,4.9,1.5,2.6,3
10/16/2009,0.220216026,0.7,1.8,0.5,4.3,-0.6,1.6,4
10/17/2009,0.192134525,0.6,1.8,-4.3,7.2,-4.3,1.4,4
10/18/2009,0.160315732,0.6,1.8,6.5,12.2,-5.1,4.7,3
10/19/2009,0.148293304,0.6,1.8,7.7,12.3,6.2,8.7,2
10/20/2009,0.152244886,0.6,1.8,5.2,12.2,0.1,6.8,2
10/21/2009,0.179731213,0.6,1.9,-3.1,10.3,-3.2,2.6,1
10/22/2009,0.188545355,0.6,2.1,-7.5,-1.2,-7.6,-3.3,3
10/23/2009,0.18943924,0.6,2.1,-2.6,3.3,-9.4,-2.4,3
10/24/2009,0.184992504,0.6,2.1,0.2,3.6,-3,0,3
10/25/2009,0.196672138,0.8,2.4,-3.5,3.5,-3.6,-0.4,5
10/26/2009,0.208736588,0.8,2.6,-15.6,-0.6,-15.6,-7.2,6
10/27/2009,0.188545355,0.8,2.6,0.4,2,-16.3,-4.2,5
10/28/2009,0.196672138,1.5,3.5,-6.6,6.3,-6.6,-0.9,15
10/29/2009,0.202192425,1.9,4,-12.5,-6.6,-12.5,-9.6,19
10/30/2009,0.198503117,2.1,4.1,-12.6,-7.1,-16.3,-11.6,18
10/31/2009,0.199422024,2.3,4.2,-3.2,-2.8,-13.1,-6.9,16
11/1/2009,0.213479588,2.3,4.2,2,6.9,-3.7,0.9,15
11/2/2009,0.217315219,2.3,4.2,0.9,6.3,0.5,2.6,14
11/3/2009,0.215392819,2.3,4.2,1.4,5.6,-0.5,2,14
11/4/2009,0.051806401,2.2,4.2,3.3,7.3,1.2,3.8,13
11/5/2009,0.051806401,2.2,4.2,7.3,10.7,2.4,6.7,12
11/6/2009,0.051806401,2.1,4.2,5.4,11,5.1,7.2,11
